Arctos_guid,Sp,Fam,ID,Field_Number,Sex,Age,Year,Month,State,County,Locality,Latitude,Longitude,BIO1_Annual_Mean_Temperature_30s,BIO2_Mean_Diurnal_Range_30s,BIO3_Isothermality_30s,BIO4_Temperature_Seasonality_30s,BIO5_Max_Temperature_of_Warmest_Month_30s,BIO6_Min_Temperature_of_Coldest_Month_30s,BIO7_Temperature_Annual_Range_30s,BIO8_Mean_Temperature_of_Wettest_Quarter_30s,BIO9_Mean_Temperature_of_Driest_Quarter_30s,BIO10_Mean_Temperature_of_Warmest_Quarter_30s,BIO11_Mean_Temperature_of_Coldest_Quarter_30s,BIO12_Annual_Precipitation_30s,BIO13_Precipitation_of_Wettest_Month_30s,BIO14_Precipitation_of_Driest_Month_30s,BIO15_Precipitation_Seasonality_coefficient.of.variation_30s,BIO16_Precipitation_of_Wettest_Quarter_30s,BIO17_Precipitation_of_Driest_Quarter_30s,BIO18_Precipitation_of_Warmest_Quarter_30s,BIO19_Precipitation_of_Coldest_Quarter_30s,Elevation_30s,TPC1,TPC2,PPC1,PPC2,elev.z.1,TPC1.z.1,TPC2.z.1,PPC1.z.1,PPC2.z.1,lat.z.1,Tissue_Type_Tested_Bd,Tissue_Type_Tested_Pr,Tissue_Type_Tested_Rv,Status_Bd,Status_Pr,Status_Rv,Pathogens_Tested_For,Overall_Infection_Status,Confirmed_Average_Bd_SQ,Confirmed_Average_Pr_SQ,Confirmed_Average_Rv_SQ,Overall_Average_SQ,Confirmed_Log10_Average_Bd_SQ,Confirmed_Log10_Average_Pr_SQ,Confirmed_Log10_Average_Rv_SQ
https://arctos.database.museum/guid/MSB:Herp:104580,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104580,LNB 2270,male,adult,2021,5,OK,McCurtain,Dead on Choctaw St.,34.02522,-94.75835,16.5,13.76667,38.13481,826.31165,34.1,-2,36.1,16.13333,6.05,26.43333,6.05,1276,161,68,22.98785,404,259,275,259,137,0.322513146,1.842008449,0.253061916,0.518790777,-0.121292319,0.112382412,1.495394688,0.107457971,0.35629761,-0.290844605,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104581,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104581,LNB 2271,female,adult,2021,5,OK,McCurtain,Dead on Choctaw St.,34.02522,-94.75835,16.5,13.76667,38.13481,826.31165,34.1,-2,36.1,16.13333,6.05,26.43333,6.05,1276,161,68,22.98785,404,259,275,259,137,0.322513146,1.842008449,0.253061916,0.518790777,-0.121292319,0.112382412,1.495394688,0.107457971,0.35629761,-0.290844605,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104584,Rana catesbeiana,Ranidae,MSB:Herp:104584,LNB 2274,unknown,unknown,2021,5,OK,McCurtain,Dead on D4633,34.0084,-94.79056,16.55417,13.75833,38.21759,822.62457,34.1,-1.9,36,16.18333,6.15,26.45,6.15,1260,158,68,22.67365,398,257,271,257,123,0.357537653,1.830960594,0.155279583,0.581875656,-0.197772946,0.124586995,1.486425726,0.065936547,0.399623345,-0.293864269,Liver_toe,Liver_toe,Liver_toe,0,0,1,"Bd, Pr, Rv",single,NA,NA,11.86,11.86,NA,NA,1.07
https://arctos.database.museum/guid/MSB:Herp:104585,Anaxyrus americanus,Bufonidae,MSB:Herp:104585,LNB 2275,female,adult,2021,5,OK,McCurtain,Dead on E2080,33.99723,-94.81046,16.5375,13.69167,38.13835,820.72064,34,-1.9,35.9,16.16667,6.16667,26.41667,6.16667,1256,157,67,22.52696,395,256,271,256,132,0.348690281,1.770857735,0.104968677,0.58765431,-0.148606828,0.121504054,1.437632521,0.044572969,0.403592037,-0.295869599,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104587,Rana sphenocephala,Ranidae,MSB:Herp:104587,LNB 2277,unknown,unknown,2021,5,OK,McCurtain,Dead on E2065,34.02054,-94.80103,16.45417,13.70833,38.18477,820.1897,33.9,-2,35.9,16.1,6.06667,26.31667,6.06667,1265,159,68,22.78819,399,257,272,257,145,0.310479276,1.769012615,0.176727303,0.560953948,-0.077589103,0.108189109,1.4361346,0.075043917,0.385254634,-0.291684797,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104591,Rana sphenocephala,Ranidae,MSB:Herp:104591,LNB 2281,unknown,unknown,2021,5,OK,McCurtain,Alive on N4650,34.01883,-94.77444,16.49167,13.71667,38.10185,823.92859,34,-2,36,16.11667,6.06667,26.4,6.06667,1273,160,68,22.76851,402,259,275,259,142,0.317039641,1.792896986,0.235235895,0.54432386,-0.093977809,0.110475123,1.45552461,0.099888487,0.373833343,-0.29199179,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,331.9347505,NA,NA,331.9347505,2.521052721,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104592,Rana sphenocephala,Ranidae,MSB:Herp:104592,LNB 2282,unknown,unknown,2021,5,OK,McCurtain,Alive on Gamble Dr,34.02208,-94.7466,16.50833,13.75,38.19444,826.84186,34,-2,36,16.16667,6.05,26.45,6.05,1278,161,69,22.76695,404,260,277,260,144,0.322294252,1.815728615,0.291055436,0.541690349,-0.083052005,0.112306136,1.474059973,0.123591203,0.372024688,-0.291408323,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,5.240338485,NA,NA,5.240338485,0.71935934,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104593,Rana sphenocephala,Ranidae,MSB:Herp:104593,LNB 2283,unknown,unknown,2021,5,OK,McCurtain,Alive on E2070,34.01167,-94.76994,16.54167,13.76667,38.13481,824.58209,34.1,-2,36.1,16.16667,6.11667,26.45,6.11667,1265,159,68,22.75293,399,258,273,258,131,0.336015156,1.840192764,0.18929518,0.564888923,-0.15406973,0.117087301,1.493920663,0.080380629,0.387957115,-0.293277212,Liver_toe,Liver_toe,Liver_toe,1,1,0,"Bd, Pr, Rv",coinfection,48.29809383,34.94886881,NA,41.62348132,1.683929991,1.543433124,NA
https://arctos.database.museum/guid/MSB:Herp:104594,Rana sphenocephala,Ranidae,MSB:Herp:104594,LNB 2284,unknown,unknown,2021,5,OK,McCurtain,Alive on Gamble Dr,34.02208,-94.7466,16.50833,13.75,38.19444,826.84186,34,-2,36,16.16667,6.05,26.45,6.05,1278,161,69,22.76695,404,260,277,260,144,0.322294252,1.815728615,0.291055436,0.541690349,-0.083052005,0.112306136,1.474059973,0.123591203,0.372024688,-0.291408323,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,890.7152495,NA,NA,890.7152495,2.949738888,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104595,Rana sphenocephala,Ranidae,MSB:Herp:104595,LNB 2285,male,adult,2021,5,OK,McCurtain,Alive on Airport Rd (E2065),34.01901,-94.77429,16.49167,13.71667,38.10185,823.92859,34,-2,36,16.11667,6.06667,26.4,6.06667,1273,160,68,22.76851,402,259,275,259,142,0.317039641,1.792896986,0.235235895,0.54432386,-0.093977809,0.110475123,1.45552461,0.099888487,0.373833343,-0.291959475,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,3.105756914,NA,NA,3.105756914,0.492167461,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104596,Rana sphenocephala,Ranidae,MSB:Herp:104596,LNB 2286,unknown,juvenile,2021,5,OK,McCurtain,Alive on D4633,34.01437,-94.78999,16.55417,13.75833,38.21759,822.62457,34.1,-1.9,36,16.18333,6.15,26.45,6.15,1260,158,68,22.67365,398,257,271,257,123,0.357537653,1.830960594,0.155279583,0.581875656,-0.197772946,0.124586995,1.486425726,0.065936547,0.399623345,-0.292792486,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104597,Rana sphenocephala,Ranidae,MSB:Herp:104597,LNB 2287,unknown,unknown,2021,5,OK,McCurtain,Alive on D2065,34.02401,-94.76473,16.5375,13.775,38.15789,826.22119,34.1,-2,36.1,16.16667,6.08333,26.46667,6.08333,1273,160,68,22.81373,402,259,275,259,134,0.333062136,1.847114148,0.234783453,0.542257443,-0.137681025,0.116058296,1.499539639,0.099696366,0.372414159,-0.291061834,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,3233.059212,NA,NA,3233.059212,3.509613659,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104598,Rana catesbeiana,Ranidae,MSB:Herp:104598,LNB 2288,unknown,unknown,2021,5,OK,McCurtain,Alive on E2070,34.0117,-94.76263,16.54583,13.775,38.15789,825.0412,34.1,-2,36.1,16.16667,6.11667,26.46667,6.11667,1268,159,69,22.36227,398,260,275,260,134,0.338205523,1.846714502,0.236361146,0.604575915,-0.137681025,0.117850552,1.499215195,0.100366304,0.415213537,-0.293271826,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104599,Rana catesbeiana,Ranidae,MSB:Herp:104599,LNB 2289,unknown,unknown,2021,5,OK,McCurtain,Alive on E2070,34.0117,-94.76263,16.54583,13.775,38.15789,825.0412,34.1,-2,36.1,16.16667,6.11667,26.46667,6.11667,1268,159,69,22.36227,398,260,275,260,134,0.338205523,1.846714502,0.236361146,0.604575915,-0.137681025,0.117850552,1.499215195,0.100366304,0.415213537,-0.293271826,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,112.2705276,NA,NA,112.2705276,2.050265763,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104600,Rana catesbeiana,Ranidae,MSB:Herp:104600,LNB 2290,unknown,unknown,2021,5,OK,McCurtain,Alive on road at intersection of N4660 and D2065,34.02509,-94.75696,16.52083,13.775,38.15789,827.86267,34.1,-2,36.1,16.16667,6.05,26.46667,6.05,1277,161,68,22.92925,404,259,276,259,133,0.326543715,1.847748581,0.258107021,0.518029959,-0.143143926,0.113786897,1.50005469,0.10960028,0.355775092,-0.290867943,Liver_toe,Liver_toe,Liver_toe,0,0,1,"Bd, Pr, Rv",single,NA,NA,59.55,59.55,NA,NA,1.77
https://arctos.database.museum/guid/MSB:Herp:104601,Rana catesbeiana,Ranidae,MSB:Herp:104601,LNB 2291,unknown,unknown,2021,5,OK,McCurtain,Alive on E2070,34.0117,-94.76263,16.54583,13.775,38.15789,825.0412,34.1,-2,36.1,16.16667,6.11667,26.46667,6.11667,1268,159,69,22.36227,398,260,275,260,134,0.338205523,1.846714502,0.236361146,0.604575915,-0.137681025,0.117850552,1.499215195,0.100366304,0.415213537,-0.293271826,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,370.07,NA,NA,370.07,2.568279695,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104603,Anaxyrus americanus,Bufonidae,MSB:Herp:104603,LNB 2293,female,adult,2021,5,OK,McCurtain,Alive on E2080,33.99723,-94.81046,16.5375,13.69167,38.13835,820.72064,34,-1.9,35.9,16.16667,6.16667,26.41667,6.16667,1256,157,67,22.52696,395,256,271,256,132,0.348690281,1.770857735,0.104968677,0.58765431,-0.148606828,0.121504054,1.437632521,0.044572969,0.403592037,-0.295869599,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104604,Anaxyrus americanus,Bufonidae,MSB:Herp:104604,LNB 2294,female,adult,2021,5,OK,McCurtain,Alive on E2080,33.99723,-94.81046,16.5375,13.69167,38.13835,820.72064,34,-1.9,35.9,16.16667,6.16667,26.41667,6.16667,1256,157,67,22.52696,395,256,271,256,132,0.348690281,1.770857735,0.104968677,0.58765431,-0.148606828,0.121504054,1.437632521,0.044572969,0.403592037,-0.295869599,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104605,Anaxyrus americanus,Bufonidae,MSB:Herp:104605,LNB 2295,male,adult,2021,5,OK,McCurtain,Alive on N4657,34.01245,-94.75912,16.54583,13.775,38.15789,825.0412,34.1,-2,36.1,16.16667,6.11667,26.46667,6.11667,1268,159,69,22.36227,398,260,275,260,134,0.338205523,1.846714502,0.236361146,0.604575915,-0.137681025,0.117850552,1.499215195,0.100366304,0.415213537,-0.29313718,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104606,Anaxyrus americanus,Bufonidae,MSB:Herp:104606,LNB 2296,unknown,juvenile,2021,5,OK,McCurtain,Alive on N4620,34.0106,-94.82673,16.43333,13.65,38.12849,818.26129,33.9,-1.9,35.8,16.05,6.1,26.28333,6.1,1262,158,67,22.57324,396,257,272,257,156,0.318455141,1.728868272,0.137862247,0.575627341,-0.017497181,0.110968366,1.403544284,0.058540603,0.395332097,-0.293469307,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,2.005669997,NA,NA,2.005669997,0.302259478,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104607,Anaxyrus americanus,Bufonidae,MSB:Herp:104607,LNB 2297,male,adult,2021,5,OK,McCurtain,Alive on W. Choctaw St.,34.0226,-94.74637,16.50833,13.75,38.19444,826.84186,34,-2,36,16.16667,6.05,26.45,6.05,1278,161,69,22.76695,404,260,277,260,144,0.322294252,1.815728615,0.291055436,0.541690349,-0.083052005,0.112306136,1.474059973,0.123591203,0.372024688,-0.291314969,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104608,Anaxyrus americanus,Bufonidae,MSB:Herp:104608,LNB 2298,female,adult,2021,5,OK,McCurtain,Alive on N4620,34.00367,-94.8267,16.47917,13.64167,38.10521,819.07227,33.9,-1.9,35.8,16.11667,6.11667,26.33333,6.11667,1257,157,67,22.60576,395,257,270,257,146,0.327421625,1.721701193,0.111987642,0.593274065,-0.072126201,0.114092813,1.397725846,0.04755344,0.407451599,-0.294713437,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104612,Hyla cinerea,Hylidae,MSB:Herp:104612,LNB 2302,male,adult,2021,5,OK,McCurtain,"Calling from side ofhe road (E2070), surrounded by agricultural fields",34.01166,-94.77151,16.54167,13.76667,38.13481,824.58209,34.1,-2,36.1,16.16667,6.11667,26.45,6.11667,1265,159,68,22.75293,399,258,273,258,131,0.336015156,1.840192764,0.18929518,0.564888923,-0.15406973,0.117087301,1.493920663,0.080380629,0.387957115,-0.293279007,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,7.252479415,NA,NA,7.252479415,0.860486505,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104613,Hyla cinerea,Hylidae,MSB:Herp:104613,LNB 2303,male,adult,2021,5,OK,McCurtain,Alive on E2070,34.0117,-94.76642,16.54583,13.775,38.15789,825.0412,34.1,-2,36.1,16.16667,6.11667,26.46667,6.11667,1268,159,69,22.36227,398,260,275,260,134,0.338205523,1.846714502,0.236361146,0.604575915,-0.137681025,0.117850552,1.499215195,0.100366304,0.415213537,-0.293271826,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,1.425240244,NA,NA,1.425240244,0.153888077,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104614,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104614,LNB 2304,male,adult,2021,5,OK,McCurtain,"Calling from side ofhe road (E2070), surrounded by agricultural fields",34.01166,-94.77151,16.54167,13.76667,38.13481,824.58209,34.1,-2,36.1,16.16667,6.11667,26.45,6.11667,1265,159,68,22.75293,399,258,273,258,131,0.336015156,1.840192764,0.18929518,0.564888923,-0.15406973,0.117087301,1.493920663,0.080380629,0.387957115,-0.293279007,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104615,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104615,LNB 2305,female,adult,2021,5,OK,McCurtain,"Calling from side ofhe road (E2070), surrounded by agricultural fields",34.01166,-94.77151,16.54167,13.76667,38.13481,824.58209,34.1,-2,36.1,16.16667,6.11667,26.45,6.11667,1265,159,68,22.75293,399,258,273,258,131,0.336015156,1.840192764,0.18929518,0.564888923,-0.15406973,0.117087301,1.493920663,0.080380629,0.387957115,-0.293279007,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104616,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104616,LNB 2306,male,adult,2021,5,OK,McCurtain,"Calling from side ofhe road (E2070), surrounded by agricultural fields",34.01166,-94.77151,16.54167,13.76667,38.13481,824.58209,34.1,-2,36.1,16.16667,6.11667,26.45,6.11667,1265,159,68,22.75293,399,258,273,258,131,0.336015156,1.840192764,0.18929518,0.564888923,-0.15406973,0.117087301,1.493920663,0.080380629,0.387957115,-0.293279007,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104617,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104617,LNB 2307,male,adult,2021,5,OK,McCurtain,"Calling from side ofhe road (E2070), surrounded by agricultural fields",34.01166,-94.77151,16.54167,13.76667,38.13481,824.58209,34.1,-2,36.1,16.16667,6.11667,26.45,6.11667,1265,159,68,22.75293,399,258,273,258,131,0.336015156,1.840192764,0.18929518,0.564888923,-0.15406973,0.117087301,1.493920663,0.080380629,0.387957115,-0.293279007,Liver_toe,Liver_toe,Liver_toe,0,1,0,"Bd, Pr, Rv",single,NA,3.797375692,NA,3.797375692,NA,0.579483566,NA
https://arctos.database.museum/guid/MSB:Herp:104618,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104618,LNB 2308,male,adult,2021,5,OK,McCurtain,Alive on road at intersection of N4660 and D2065,34.02509,-94.75696,16.52083,13.775,38.15789,827.86267,34.1,-2,36.1,16.16667,6.05,26.46667,6.05,1277,161,68,22.92925,404,259,276,259,133,0.326543715,1.847748581,0.258107021,0.518029959,-0.143143926,0.113786897,1.50005469,0.10960028,0.355775092,-0.290867943,Liver_toe,Liver_toe,Liver_toe,1,1,0,"Bd, Pr, Rv",coinfection,885.226842,548.3231585,NA,716.7750003,2.947054574,2.739036589,NA
https://arctos.database.museum/guid/MSB:Herp:104623,Rana sphenocephala,Ranidae,MSB:Herp:104623,LNB 2313,unknown,unknown,2021,5,OK,Le Flore,Alive on N4750,35.31404,-94.56265,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.05946509,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,4.61142211,NA,NA,4.61142211,0.663834878,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104624,Rana sphenocephala,Ranidae,MSB:Herp:104624,LNB 2314,unknown,juvenile,2021,5,OK,Le Flore,Alive on Braden Rd (9A),35.28276,-94.50411,16.15417,13.45833,36.08132,873.04968,34.4,-2.9,37.3,16.06667,5.05,26.66667,5.05,1192,146,62,24.1694,366,220,264,220,130,-0.003710794,1.725107605,-0.64408037,0.452654857,-0.159532632,-0.001293057,1.400491268,-0.273496584,0.310876467,-0.065080732,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,2817.493021,NA,NA,2817.493021,3.449862849,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104625,Rana sphenocephala,Ranidae,MSB:Herp:104625,LNB 2315,unknown,unknown,2021,5,OK,Le Flore,Alive on N4750,35.30998,-94.56625,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.060193975,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,68.79935564,NA,NA,68.79935564,1.837584371,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104627,Rana clamitans,Ranidae,MSB:Herp:104627,LNB 2317,unknown,juvenile,2021,5,OK,Le Flore,Alive on E1200,35.27445,-94.53952,16.09583,13.44167,36.13351,869.46289,34.3,-2.9,37.2,15.98333,5.03333,26.56667,5.03333,1185,144,61,24.01501,363,218,262,218,140,-0.018158859,1.698786735,-0.722727522,0.468907918,-0.104903613,-0.006327607,1.379123239,-0.306892614,0.322038822,-0.066572611,Liver_toe,Liver_toe,Liver_toe,1,1,0,"Bd, Pr, Rv",coinfection,7272.816464,3238.78578,NA,5255.801122,3.861702628,3.510382224,NA
https://arctos.database.museum/guid/MSB:Herp:104629,Anaxyrus americanus,Bufonidae,MSB:Herp:104629,LNB 2319,unknown,unknown,2021,5,OK,Le Flore,Alive on N4750,35.31168,-94.56419,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.059888777,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104630,Anaxyrus americanus,Bufonidae,MSB:Herp:104630,LNB 2320,male,adult,2021,5,OK,Le Flore,Alive on N4750,35.31092,-94.56522,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.060025218,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104631,Anaxyrus americanus,Bufonidae,MSB:Herp:104631,LNB 2321,female,adult,2021,5,OK,Le Flore,Alive on  Rd 18,35.31089,-94.56219,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.060030604,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104632,Anaxyrus americanus,Bufonidae,MSB:Herp:104632,LNB 2322,female,adult,2021,5,OK,Le Flore,Alive on  Rd 18,35.31086,-94.5609,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.06003599,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104633,Anaxyrus americanus,Bufonidae,MSB:Herp:104633,LNB 2323,female,adult,2021,5,OK,Le Flore,Alive on N4750,35.30917,-94.56637,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.060339393,Liver_toe,Liver_toe,Liver_toe,1,1,0,"Bd, Pr, Rv",coinfection,7.883915325,25.93393013,NA,16.90892273,0.896741951,1.413868336,NA
https://arctos.database.museum/guid/MSB:Herp:104634,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104634,LNB 2324,male,adult,2021,5,OK,Le Flore,Alive on N4750,35.31168,-94.56419,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.059888777,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,103.0216843,NA,NA,103.0216843,2.012928646,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104635,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104635,LNB 2325,male,adult,2021,5,OK,Le Flore,Alive on N4750,35.31168,-94.56419,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.059888777,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,12205.24728,NA,NA,12205.24728,4.086546583,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104636,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104636,LNB 2326,female,adult,2021,5,OK,Le Flore,Alive on N4750,35.31168,-94.56419,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.059888777,Liver_toe,Liver_toe,Liver_toe,1,0,0,"Bd, Pr, Rv",single,2.396035401,NA,NA,2.396035401,0.37949323,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104637,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104637,LNB 2327,male,adult,2021,5,OK,Le Flore,Alive on N4750,35.31168,-94.56419,16.04583,13.39167,35.90259,873.38281,34.3,-3,37.3,15.93333,4.91667,26.56667,4.91667,1178,146,60,24.60637,363,215,260,215,131,-0.058984177,1.671615628,-0.772997635,0.3994675,-0.15406973,-0.020553531,1.357064964,-0.32823887,0.2743482,-0.059888777,Liver_toe,Liver_toe,Liver_toe,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
